file_id_1,file_id_2,topic_1,topic_2,pair_type,s2_score,text_1,text_2
micro_b011,micro_b059,higher_dog_poo_fines,cap_rent_increases,different_topic,0.24854630231857297,For dog dirt left on the pavement dog owners should by all means pay a bit more.,A cap on rent increases upon tenant change is therefore not to be supported.
micro_b011,micro_b060,higher_dog_poo_fines,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.26014954128930734,For dog dirt left on the pavement dog owners should by all means pay a bit more.,Opening on Sundays and holidays would therefore help both customers and shops.
micro_b011,micro_b061,higher_dog_poo_fines,higher_dog_poo_fines,same_topic,0.2991482238380277,For dog dirt left on the pavement dog owners should by all means pay a bit more.,Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
micro_b011,micro_b062,higher_dog_poo_fines,keep_retirement_at_63,different_topic,0.2384954400551625,For dog dirt left on the pavement dog owners should by all means pay a bit more.,I am not of the opinion that the retirement age should be set at 63 years.
micro_b011,micro_b064,higher_dog_poo_fines,TXL_airport_remain_operational_after_BER_opening,different_topic,0.24171235141429034,For dog dirt left on the pavement dog owners should by all means pay a bit more.,"After the new BER Airport has been commissioned, Tegel should definitely be closed."
micro_b011,micro_k001,higher_dog_poo_fines,public_broadcasting_fees_on_demand,different_topic,0.23323921973888692,For dog dirt left on the pavement dog owners should by all means pay a bit more.,Not everyone should be obliged to pay the TV & radio licence.
micro_b011,micro_k002,higher_dog_poo_fines,charge_tuition_fees,different_topic,0.23915245135625204,For dog dirt left on the pavement dog owners should by all means pay a bit more.,Actually it would be justified if all German universities charged tuition fees.
micro_b011,micro_k003,higher_dog_poo_fines,increase_weight_of_BA_thesis_in_final_grade,different_topic,0.22166141142716278,For dog dirt left on the pavement dog owners should by all means pay a bit more.,Current regulations for the calculation of the total grade should therefore be maintained.
micro_b011,micro_k004,higher_dog_poo_fines,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.24380493417699287,For dog dirt left on the pavement dog owners should by all means pay a bit more.,Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
micro_b011,micro_k004,higher_dog_poo_fines,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.2051001909901114,For dog dirt left on the pavement dog owners should by all means pay a bit more.,"Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
micro_b011,micro_k006,higher_dog_poo_fines,introduce_capital_punishment,different_topic,0.14638983351843696,For dog dirt left on the pavement dog owners should by all means pay a bit more.,We don't need it.
micro_b011,micro_k007,higher_dog_poo_fines,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.22933334589004517,For dog dirt left on the pavement dog owners should by all means pay a bit more.,Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
micro_b011,micro_k008,higher_dog_poo_fines,higher_dog_poo_fines,same_topic,0.33541828952729696,For dog dirt left on the pavement dog owners should by all means pay a bit more.,"If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
micro_b011,micro_k009,higher_dog_poo_fines,introduce_capital_punishment,different_topic,0.24617366161611348,For dog dirt left on the pavement dog owners should by all means pay a bit more.,Germany should by no means introduce capital punishment.
micro_b011,micro_k010,higher_dog_poo_fines,public_broadcasting_fees_on_demand,different_topic,0.31077104004529804,For dog dirt left on the pavement dog owners should by all means pay a bit more.,"Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
micro_b011,micro_k011,higher_dog_poo_fines,cap_rent_increases,different_topic,0.2767131241356454,For dog dirt left on the pavement dog owners should by all means pay a bit more.,"If there must be rent increases, there should also be a cap to avoid nasty surprises."
micro_b011,micro_k012,higher_dog_poo_fines,charge_tuition_fees,different_topic,0.20066539599345284,For dog dirt left on the pavement dog owners should by all means pay a bit more.,German universities should on no account charge tuition fees.
micro_b011,micro_k013,higher_dog_poo_fines,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.2368911000944319,For dog dirt left on the pavement dog owners should by all means pay a bit more.,Hence it is good when shops are not open on Sundays and public holidays.
micro_b011,micro_k014,higher_dog_poo_fines,stricter_regulation_of_intelligence_services,different_topic,0.25258462021990524,For dog dirt left on the pavement dog owners should by all means pay a bit more.,"Intelligence services should be more closely regulated by parliament,"
micro_b011,micro_k015,higher_dog_poo_fines,TXL_airport_remain_operational_after_BER_opening,different_topic,0.22464489147943612,For dog dirt left on the pavement dog owners should by all means pay a bit more.,"BER should be re-conceptualized from scratch,"
micro_b011,micro_k016,higher_dog_poo_fines,EU_influence_on_political_events_in_Ukraine,different_topic,0.19552828243800574,For dog dirt left on the pavement dog owners should by all means pay a bit more.,the EU should not intervene in local politics.
micro_b011,micro_k017,higher_dog_poo_fines,keep_retirement_at_63,different_topic,0.2238052800297737,For dog dirt left on the pavement dog owners should by all means pay a bit more.,"The implementation of retirement at 63 is no longer socially sustainable,"
micro_b011,micro_k018,higher_dog_poo_fines,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.29298480520857145,For dog dirt left on the pavement dog owners should by all means pay a bit more.,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
micro_b011,micro_k019,higher_dog_poo_fines,public_broadcasting_fees_on_demand,different_topic,0.16058792891325774,For dog dirt left on the pavement dog owners should by all means pay a bit more.,everyone should chip in.
micro_b011,micro_k020,higher_dog_poo_fines,introduce_capital_punishment,different_topic,0.180984722243415,For dog dirt left on the pavement dog owners should by all means pay a bit more.,The state ought to prevent murder - not avenge it.
micro_b011,micro_k021,higher_dog_poo_fines,cap_rent_increases,different_topic,0.22206562757492065,For dog dirt left on the pavement dog owners should by all means pay a bit more.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
micro_b011,micro_k022,higher_dog_poo_fines,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.2859075021099399,For dog dirt left on the pavement dog owners should by all means pay a bit more.,It is quite clear that Sunday should remain a day of rest.
micro_b011,micro_k023,higher_dog_poo_fines,increase_weight_of_BA_thesis_in_final_grade,different_topic,0.3335478179729902,For dog dirt left on the pavement dog owners should by all means pay a bit more.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
micro_b011,micro_k024,higher_dog_poo_fines,higher_dog_poo_fines,same_topic,0.6216725618281264,For dog dirt left on the pavement dog owners should by all means pay a bit more.,"Dog owners should pay higher fines for dog dirt left on pavements,"
micro_b011,micro_k025,higher_dog_poo_fines,introduce_capital_punishment,different_topic,0.26683745029810313,For dog dirt left on the pavement dog owners should by all means pay a bit more.,"Still, the state needs the death penalty as a deterrent to horrific crimes."
micro_b011,micro_k027,higher_dog_poo_fines,public_broadcasting_fees_on_demand,different_topic,0.35426498639086884,For dog dirt left on the pavement dog owners should by all means pay a bit more.,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
micro_b011,micro_k029,higher_dog_poo_fines,over_the_counter_morning_after_pill,different_topic,0.2611361277657886,For dog dirt left on the pavement dog owners should by all means pay a bit more.,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
micro_b011,micro_k031,higher_dog_poo_fines,higher_dog_poo_fines,same_topic,0.1957996333799055,For dog dirt left on the pavement dog owners should by all means pay a bit more.,Increasing penalties is therefore the right way.
micro_b012,micro_b013,school_uniforms,health_insurance_cover_complementary_medicine,different_topic,0.14616650439077808,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Health insurance companies should naturally cover alternative medical treatments.
micro_b012,micro_b014,school_uniforms,public_broadcasting_fees_on_demand,different_topic,0.23842934925447812,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","Actually only those people should pay a TV & radio licence fee who really watch ARD, ZDF, Arte etc."
micro_b012,micro_b015,school_uniforms,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.1636631773068355,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","Well, I as an employee find it very practical to be able to shop at least on weekends."
micro_b012,micro_b016,school_uniforms,increase_weight_of_BA_thesis_in_final_grade,different_topic,0.15267966389656068,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",It would therefore be wise to adjust the required effort for final theses accordingly.
micro_b012,micro_b017,school_uniforms,cap_rent_increases,different_topic,0.11164041634263662,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Rent prices should be limited by a cap when there's a change of tenant.
micro_b012,micro_b018,school_uniforms,health_insurance_cover_complementary_medicine,different_topic,0.14847257466458563,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Therefore no unproven and unrecognized treatments by naturopaths should be reimbursed by the insurance companies.
micro_b012,micro_b019,school_uniforms,buy_tax_evader_data_from_dubious_sources,different_topic,0.15848068844887517,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Tax data that are not made available for free should therefore not be acquired by the state.
micro_b012,micro_b020,school_uniforms,make_video_games_olympic,different_topic,0.12936246106701513,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",computer games should also not be recognized as Olympic events.
micro_b012,micro_b021,school_uniforms,charge_tuition_fees,different_topic,0.14983151082334847,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Tuition fees should not be charged in Germany.
micro_b012,micro_b022,school_uniforms,keep_retirement_at_63,different_topic,0.18695445477016387,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","No, the retirement age should be raised to 65 again."
micro_b012,micro_b023,school_uniforms,introduce_capital_punishment,different_topic,0.1814941898469002,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",That's why Germany should not introduce capital punishment!
micro_b012,micro_b024,school_uniforms,cap_rent_increases,different_topic,0.1821743719505541,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",A stop must be put to exorbitant rents by imposing a limit on rent increases when changing residences.
micro_b012,micro_b025,school_uniforms,health_insurance_cover_complementary_medicine,different_topic,0.1662637926638126,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",A reduction in the amount of chemically produced medication per person is most certainly desirable.
micro_b012,micro_b026,school_uniforms,health_insurance_cover_complementary_medicine,different_topic,0.1886880574092059,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",The statutory health insurance companies should also cover treatments with non-medical and alternative practitioners.
micro_b012,micro_b027,school_uniforms,introduce_capital_punishment,different_topic,0.08691475567994295,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",The death penalty should be abandoned everywhere.
micro_b012,micro_b028,school_uniforms,charge_tuition_fees,different_topic,0.1517669161160787,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",The universities in Germany should not under any circumstances charge tuition fees.
micro_b012,micro_b029,school_uniforms,public_broadcasting_fees_on_demand,different_topic,0.1824612214531697,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",The TV/radio licence fee can only be required of all citizens/households equally.
micro_b012,micro_b030,school_uniforms,school_uniforms,same_topic,0.11580597622352735,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",School uniforms should not be worn in our schools.
micro_b012,micro_b031,school_uniforms,introduce_capital_punishment,different_topic,0.1493011693800649,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","One should not re-introduce capital punishment in Germany,"
micro_b012,micro_b032,school_uniforms,higher_dog_poo_fines,different_topic,0.1298097381826307,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",There should be a higher fine for dog dirt on the pavement.
micro_b012,micro_b033,school_uniforms,partial_housing_development_at_Tempelhofer_Feld,different_topic,0.18327335076672693,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","I find the peripheral housing development at Tempelhofer Feld right for urban planning reasons,"
micro_b012,micro_b034,school_uniforms,charge_tuition_fees,different_topic,0.10408062997617222,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Tuition fees should not generally be charged by universities.
micro_b012,micro_b035,school_uniforms,health_insurance_cover_complementary_medicine,different_topic,0.17779268284101746,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",The health insurance companies ought to be enabled to recognize a doctor's decision for natural treatment and also to cover it.
micro_b012,micro_b036,school_uniforms,make_video_games_olympic,different_topic,0.13196773314085164,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Video games ought to be included in the ranks of Olympic events.
micro_b012,micro_b036,school_uniforms,make_video_games_olympic,different_topic,0.19197484385222197,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","including planning abilities, reaction time, and reasoning to name but a few."
micro_b012,micro_b037,school_uniforms,over_the_counter_morning_after_pill,different_topic,0.12437528769175213,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",The morning-after pill ought to be available over-the-counter in pharmacies.
micro_b012,micro_b038,school_uniforms,school_uniforms,same_topic,0.15074959397315982,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",School uniforms should be introduced in our schools again.
micro_b012,micro_b039,school_uniforms,EU_influence_on_political_events_in_Ukraine,different_topic,0.13330907546556914,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",The EU should exert influence on the political events in Ukraine.
micro_b012,micro_b040,school_uniforms,higher_dog_poo_fines,different_topic,0.15834886019046487,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",There should be much higher fines for dog dirt left on pavements.
micro_b012,micro_b041,school_uniforms,stricter_regulation_of_intelligence_services,different_topic,0.1456559860345089,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Secret services must be more tightly regulated in order to prevent excessive surveillance.
micro_b012,micro_b042,school_uniforms,over_the_counter_morning_after_pill,different_topic,0.08455276489257811,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",dispensing it without medical advice would be inappropriate.
micro_b012,micro_b042,school_uniforms,over_the_counter_morning_after_pill,different_topic,0.22269758272480653,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.
micro_b012,micro_b044,school_uniforms,TXL_airport_remain_operational_after_BER_opening,different_topic,0.20595445302692622,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.
micro_b012,micro_b045,school_uniforms,buy_tax_evader_data_from_dubious_sources,different_topic,0.20656972536534973,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Acquiring CDs with tax data of tax delinquents is therefore out of the question.
micro_b012,micro_b046,school_uniforms,stricter_regulation_of_intelligence_services,different_topic,0.1502654422074556,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",That's why intelligence services must be regulated in the framework of parliamentary oversight committees.
micro_b012,micro_b047,school_uniforms,over_the_counter_morning_after_pill,different_topic,0.14619501518166586,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",The morning-after pill should only be prescribed after counselling by a physician or pharmacist.
micro_b012,micro_b048,school_uniforms,charge_tuition_fees,different_topic,0.14812218854504247,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Therefore universities should not charge tuition fees in Germany.
micro_b012,micro_b049,school_uniforms,increase_weight_of_BA_thesis_in_final_grade,different_topic,0.19763674856959912,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Due to the many random factors the bachelor thesis should not play a bigger role.
micro_b012,micro_b050,school_uniforms,keep_retirement_at_63,different_topic,0.16438005678355694,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
micro_b012,micro_b051,school_uniforms,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.22262308156335509,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
micro_b012,micro_b052,school_uniforms,keep_retirement_at_63,different_topic,0.172444730065763,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",the statutory retirement age should in the future not remain at 63 years.
micro_b012,micro_b053,school_uniforms,health_insurance_cover_complementary_medicine,different_topic,0.17290168387048385,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",That's why the statutory health insurance companies should not cover such treatments.
micro_b012,micro_b054,school_uniforms,partial_housing_development_at_Tempelhofer_Feld,different_topic,0.1852765160721618,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
micro_b012,micro_b055,school_uniforms,over_the_counter_morning_after_pill,different_topic,0.16697074608369306,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
micro_b012,micro_b056,school_uniforms,EU_influence_on_political_events_in_Ukraine,different_topic,0.10072218504819003,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",the EU should intervene right away.
micro_b012,micro_b057,school_uniforms,keep_retirement_at_63,different_topic,0.23342242161432902,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
micro_b012,micro_b058,school_uniforms,make_video_games_olympic,different_topic,0.13394539502629063,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",It would be fair to make them into an Olympic event.
micro_b012,micro_b059,school_uniforms,cap_rent_increases,different_topic,0.1594350210257939,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",A cap on rent increases upon tenant change is therefore not to be supported.
micro_b012,micro_b060,school_uniforms,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.19774629085352927,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Opening on Sundays and holidays would therefore help both customers and shops.
micro_b012,micro_b061,school_uniforms,higher_dog_poo_fines,different_topic,0.1454958994355467,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
micro_b012,micro_b062,school_uniforms,keep_retirement_at_63,different_topic,0.14424078502962667,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",I am not of the opinion that the retirement age should be set at 63 years.
micro_b012,micro_b064,school_uniforms,TXL_airport_remain_operational_after_BER_opening,different_topic,0.15944733637482372,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","After the new BER Airport has been commissioned, Tegel should definitely be closed."
micro_b012,micro_k001,school_uniforms,public_broadcasting_fees_on_demand,different_topic,0.1413666461744616,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Not everyone should be obliged to pay the TV & radio licence.
micro_b012,micro_k002,school_uniforms,charge_tuition_fees,different_topic,0.20059107450338512,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Actually it would be justified if all German universities charged tuition fees.
micro_b012,micro_k003,school_uniforms,increase_weight_of_BA_thesis_in_final_grade,different_topic,0.17783810993035634,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Current regulations for the calculation of the total grade should therefore be maintained.
micro_b012,micro_k004,school_uniforms,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.19297316159520828,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
micro_b012,micro_k004,school_uniforms,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.20103184829701434,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
micro_b012,micro_k006,school_uniforms,introduce_capital_punishment,different_topic,0.0763128072607751,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",We don't need it.
micro_b012,micro_k007,school_uniforms,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.1948278938254265,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
micro_b012,micro_k008,school_uniforms,higher_dog_poo_fines,different_topic,0.16464907266724277,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
micro_b012,micro_k009,school_uniforms,introduce_capital_punishment,different_topic,0.12410973795389724,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Germany should by no means introduce capital punishment.
micro_b012,micro_k010,school_uniforms,public_broadcasting_fees_on_demand,different_topic,0.23417878866195677,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
micro_b012,micro_k011,school_uniforms,cap_rent_increases,different_topic,0.1523766783066094,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","If there must be rent increases, there should also be a cap to avoid nasty surprises."
micro_b012,micro_k012,school_uniforms,charge_tuition_fees,different_topic,0.12687907776524943,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",German universities should on no account charge tuition fees.
micro_b012,micro_k013,school_uniforms,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.18006910039828372,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Hence it is good when shops are not open on Sundays and public holidays.
micro_b012,micro_k014,school_uniforms,stricter_regulation_of_intelligence_services,different_topic,0.1414103340357542,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","Intelligence services should be more closely regulated by parliament,"
micro_b012,micro_k015,school_uniforms,TXL_airport_remain_operational_after_BER_opening,different_topic,0.1244163241302758,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","BER should be re-conceptualized from scratch,"
micro_b012,micro_k016,school_uniforms,EU_influence_on_political_events_in_Ukraine,different_topic,0.09850023943802405,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",the EU should not intervene in local politics.
micro_b012,micro_k017,school_uniforms,keep_retirement_at_63,different_topic,0.1651106145646837,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","The implementation of retirement at 63 is no longer socially sustainable,"
micro_b012,micro_k018,school_uniforms,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.24301018204007832,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
micro_b012,micro_k019,school_uniforms,public_broadcasting_fees_on_demand,different_topic,0.0639587903022766,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",everyone should chip in.
micro_b012,micro_k020,school_uniforms,introduce_capital_punishment,different_topic,0.11348535347793062,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",The state ought to prevent murder - not avenge it.
micro_b012,micro_k021,school_uniforms,cap_rent_increases,different_topic,0.2250853063482227,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",A constant increase in rent upon a change of tenants hence cannot be desired by society.
micro_b012,micro_k022,school_uniforms,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.14899525344371795,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",It is quite clear that Sunday should remain a day of rest.
micro_b012,micro_k023,school_uniforms,increase_weight_of_BA_thesis_in_final_grade,different_topic,0.20008371432622274,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
micro_b012,micro_k024,school_uniforms,higher_dog_poo_fines,different_topic,0.20665741307394844,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","Dog owners should pay higher fines for dog dirt left on pavements,"
micro_b012,micro_k025,school_uniforms,introduce_capital_punishment,different_topic,0.12228092153867086,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.","Still, the state needs the death penalty as a deterrent to horrific crimes."
micro_b012,micro_k027,school_uniforms,public_broadcasting_fees_on_demand,different_topic,0.23444369645185875,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
micro_b012,micro_k029,school_uniforms,over_the_counter_morning_after_pill,different_topic,0.15967012535442004,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
micro_b012,micro_k031,school_uniforms,higher_dog_poo_fines,different_topic,0.12661634661533216,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power.",Increasing penalties is therefore the right way.
micro_b013,micro_b014,health_insurance_cover_complementary_medicine,public_broadcasting_fees_on_demand,different_topic,0.15015350977579753,Health insurance companies should naturally cover alternative medical treatments.,"Actually only those people should pay a TV & radio licence fee who really watch ARD, ZDF, Arte etc."
micro_b013,micro_b015,health_insurance_cover_complementary_medicine,allow_shops_to_open_on_holidays_and_sundays,different_topic,0.20336202673009923,Health insurance companies should naturally cover alternative medical treatments.,"Well, I as an employee find it very practical to be able to shop at least on weekends."
micro_b013,micro_b016,health_insurance_cover_complementary_medicine,increase_weight_of_BA_thesis_in_final_grade,different_topic,0.19764363206923008,Health insurance companies should naturally cover alternative medical treatments.,It would therefore be wise to adjust the required effort for final theses accordingly.
micro_b013,micro_b017,health_insurance_cover_complementary_medicine,cap_rent_increases,different_topic,0.21317254503568014,Health insurance companies should naturally cover alternative medical treatments.,Rent prices should be limited by a cap when there's a change of tenant.
micro_b013,micro_b018,health_insurance_cover_complementary_medicine,health_insurance_cover_complementary_medicine,same_topic,0.3448027456418062,Health insurance companies should naturally cover alternative medical treatments.,Therefore no unproven and unrecognized treatments by naturopaths should be reimbursed by the insurance companies.
