file_id_1,file_id_2,topic_1,topic_2,pair_type,smatch_score,text_1,text_2
micro_b008,micro_k014,over_the_counter_morning_after_pill,stricter_regulation_of_intelligence_services,different_topic,20.0,That's why a visit to the doctor and professional advice should remain mandatory.,"Intelligence services should be more closely regulated by parliament,"
micro_b008,micro_k015,over_the_counter_morning_after_pill,TXL_airport_remain_operational_after_BER_opening,different_topic,13.0,That's why a visit to the doctor and professional advice should remain mandatory.,"BER should be re-conceptualized from scratch,"
micro_b008,micro_k016,over_the_counter_morning_after_pill,EU_influence_on_political_events_in_Ukraine,different_topic,14.0,That's why a visit to the doctor and professional advice should remain mandatory.,the EU should not intervene in local politics.
micro_b008,micro_k017,over_the_counter_morning_after_pill,keep_retirement_at_63,different_topic,19.0,That's why a visit to the doctor and professional advice should remain mandatory.,"The implementation of retirement at 63 is no longer socially sustainable,"
micro_b008,micro_k018,over_the_counter_morning_after_pill,allow_shops_to_open_on_holidays_and_sundays,different_topic,26.0,That's why a visit to the doctor and professional advice should remain mandatory.,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
micro_b008,micro_k019,over_the_counter_morning_after_pill,public_broadcasting_fees_on_demand,different_topic,6.0,That's why a visit to the doctor and professional advice should remain mandatory.,everyone should chip in.
micro_b008,micro_k020,over_the_counter_morning_after_pill,introduce_capital_punishment,different_topic,15.0,That's why a visit to the doctor and professional advice should remain mandatory.,The state ought to prevent murder - not avenge it.
micro_b008,micro_k021,over_the_counter_morning_after_pill,cap_rent_increases,different_topic,22.0,That's why a visit to the doctor and professional advice should remain mandatory.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
micro_b008,micro_k022,over_the_counter_morning_after_pill,allow_shops_to_open_on_holidays_and_sundays,different_topic,16.0,That's why a visit to the doctor and professional advice should remain mandatory.,It is quite clear that Sunday should remain a day of rest.
micro_b008,micro_k023,over_the_counter_morning_after_pill,increase_weight_of_BA_thesis_in_final_grade,different_topic,31.0,That's why a visit to the doctor and professional advice should remain mandatory.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
micro_b008,micro_k024,over_the_counter_morning_after_pill,higher_dog_poo_fines,different_topic,26.0,That's why a visit to the doctor and professional advice should remain mandatory.,"Dog owners should pay higher fines for dog dirt left on pavements,"
micro_b008,micro_k025,over_the_counter_morning_after_pill,introduce_capital_punishment,different_topic,16.0,That's why a visit to the doctor and professional advice should remain mandatory.,"Still, the state needs the death penalty as a deterrent to horrific crimes."
micro_b008,micro_k027,over_the_counter_morning_after_pill,public_broadcasting_fees_on_demand,different_topic,27.0,That's why a visit to the doctor and professional advice should remain mandatory.,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
micro_b008,micro_k029,over_the_counter_morning_after_pill,over_the_counter_morning_after_pill,same_topic,22.0,That's why a visit to the doctor and professional advice should remain mandatory.,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
micro_b008,micro_k031,over_the_counter_morning_after_pill,higher_dog_poo_fines,different_topic,10.0,That's why a visit to the doctor and professional advice should remain mandatory.,Increasing penalties is therefore the right way.
micro_b009,micro_b010,cap_rent_increases,health_insurance_cover_complementary_medicine,different_topic,18.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"Alternative treatments should be subsidized in the same way as conventional treatments,"
micro_b009,micro_b011,cap_rent_increases,higher_dog_poo_fines,different_topic,23.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,For dog dirt left on the pavement dog owners should by all means pay a bit more.
micro_b009,micro_b012,cap_rent_increases,school_uniforms,different_topic,46.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power."
micro_b009,micro_b013,cap_rent_increases,health_insurance_cover_complementary_medicine,different_topic,18.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Health insurance companies should naturally cover alternative medical treatments.
micro_b009,micro_b014,cap_rent_increases,public_broadcasting_fees_on_demand,different_topic,44.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"Actually only those people should pay a TV & radio licence fee who really watch ARD, ZDF, Arte etc."
micro_b009,micro_b015,cap_rent_increases,allow_shops_to_open_on_holidays_and_sundays,different_topic,21.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"Well, I as an employee find it very practical to be able to shop at least on weekends."
micro_b009,micro_b016,cap_rent_increases,increase_weight_of_BA_thesis_in_final_grade,different_topic,16.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,It would therefore be wise to adjust the required effort for final theses accordingly.
micro_b009,micro_b017,cap_rent_increases,cap_rent_increases,same_topic,14.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Rent prices should be limited by a cap when there's a change of tenant.
micro_b009,micro_b018,cap_rent_increases,health_insurance_cover_complementary_medicine,different_topic,23.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Therefore no unproven and unrecognized treatments by naturopaths should be reimbursed by the insurance companies.
micro_b009,micro_b019,cap_rent_increases,buy_tax_evader_data_from_dubious_sources,different_topic,18.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Tax data that are not made available for free should therefore not be acquired by the state.
micro_b009,micro_b020,cap_rent_increases,make_video_games_olympic,different_topic,18.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,computer games should also not be recognized as Olympic events.
micro_b009,micro_b021,cap_rent_increases,charge_tuition_fees,different_topic,14.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Tuition fees should not be charged in Germany.
micro_b009,micro_b022,cap_rent_increases,keep_retirement_at_63,different_topic,19.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"No, the retirement age should be raised to 65 again."
micro_b009,micro_b023,cap_rent_increases,introduce_capital_punishment,different_topic,18.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,That's why Germany should not introduce capital punishment!
micro_b009,micro_b024,cap_rent_increases,cap_rent_increases,same_topic,22.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,A stop must be put to exorbitant rents by imposing a limit on rent increases when changing residences.
micro_b009,micro_b025,cap_rent_increases,health_insurance_cover_complementary_medicine,different_topic,20.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,A reduction in the amount of chemically produced medication per person is most certainly desirable.
micro_b009,micro_b026,cap_rent_increases,health_insurance_cover_complementary_medicine,different_topic,27.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The statutory health insurance companies should also cover treatments with non-medical and alternative practitioners.
micro_b009,micro_b027,cap_rent_increases,introduce_capital_punishment,different_topic,10.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The death penalty should be abandoned everywhere.
micro_b009,micro_b028,cap_rent_increases,charge_tuition_fees,different_topic,22.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The universities in Germany should not under any circumstances charge tuition fees.
micro_b009,micro_b029,cap_rent_increases,public_broadcasting_fees_on_demand,different_topic,27.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The TV/radio licence fee can only be required of all citizens/households equally.
micro_b009,micro_b030,cap_rent_increases,school_uniforms,different_topic,13.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,School uniforms should not be worn in our schools.
micro_b009,micro_b031,cap_rent_increases,introduce_capital_punishment,different_topic,18.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"One should not re-introduce capital punishment in Germany,"
micro_b009,micro_b032,cap_rent_increases,higher_dog_poo_fines,different_topic,17.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,There should be a higher fine for dog dirt on the pavement.
micro_b009,micro_b033,cap_rent_increases,partial_housing_development_at_Tempelhofer_Feld,different_topic,26.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"I find the peripheral housing development at Tempelhofer Feld right for urban planning reasons,"
micro_b009,micro_b034,cap_rent_increases,charge_tuition_fees,different_topic,13.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Tuition fees should not generally be charged by universities.
micro_b009,micro_b035,cap_rent_increases,health_insurance_cover_complementary_medicine,different_topic,30.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The health insurance companies ought to be enabled to recognize a doctor's decision for natural treatment and also to cover it.
micro_b009,micro_b036,cap_rent_increases,make_video_games_olympic,different_topic,17.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Video games ought to be included in the ranks of Olympic events.
micro_b009,micro_b036,cap_rent_increases,make_video_games_olympic,different_topic,20.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"including planning abilities, reaction time, and reasoning to name but a few."
micro_b009,micro_b037,cap_rent_increases,over_the_counter_morning_after_pill,different_topic,16.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The morning-after pill ought to be available over-the-counter in pharmacies.
micro_b009,micro_b038,cap_rent_increases,school_uniforms,different_topic,14.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,School uniforms should be introduced in our schools again.
micro_b009,micro_b039,cap_rent_increases,EU_influence_on_political_events_in_Ukraine,different_topic,21.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The EU should exert influence on the political events in Ukraine.
micro_b009,micro_b040,cap_rent_increases,higher_dog_poo_fines,different_topic,21.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,There should be much higher fines for dog dirt left on pavements.
micro_b009,micro_b041,cap_rent_increases,stricter_regulation_of_intelligence_services,different_topic,22.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Secret services must be more tightly regulated in order to prevent excessive surveillance.
micro_b009,micro_b042,cap_rent_increases,over_the_counter_morning_after_pill,different_topic,12.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,dispensing it without medical advice would be inappropriate.
micro_b009,micro_b042,cap_rent_increases,over_the_counter_morning_after_pill,different_topic,33.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.
micro_b009,micro_b044,cap_rent_increases,TXL_airport_remain_operational_after_BER_opening,different_topic,30.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.
micro_b009,micro_b045,cap_rent_increases,buy_tax_evader_data_from_dubious_sources,different_topic,22.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Acquiring CDs with tax data of tax delinquents is therefore out of the question.
micro_b009,micro_b046,cap_rent_increases,stricter_regulation_of_intelligence_services,different_topic,20.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.
micro_b009,micro_b047,cap_rent_increases,over_the_counter_morning_after_pill,different_topic,25.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.
micro_b009,micro_b048,cap_rent_increases,charge_tuition_fees,different_topic,18.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Therefore universities should not charge tuition fees in Germany.
micro_b009,micro_b049,cap_rent_increases,increase_weight_of_BA_thesis_in_final_grade,different_topic,25.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Due to the many random factors the bachelor thesis should not play a bigger role.
micro_b009,micro_b050,cap_rent_increases,keep_retirement_at_63,different_topic,20.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
micro_b009,micro_b051,cap_rent_increases,allow_shops_to_open_on_holidays_and_sundays,different_topic,33.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
micro_b009,micro_b052,cap_rent_increases,keep_retirement_at_63,different_topic,20.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,the statutory retirement age should in the future not remain at 63 years.
micro_b009,micro_b053,cap_rent_increases,health_insurance_cover_complementary_medicine,different_topic,24.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,That's why the statutory health insurance companies should not cover such treatments.
micro_b009,micro_b054,cap_rent_increases,partial_housing_development_at_Tempelhofer_Feld,different_topic,33.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
micro_b009,micro_b055,cap_rent_increases,over_the_counter_morning_after_pill,different_topic,22.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
micro_b009,micro_b056,cap_rent_increases,EU_influence_on_political_events_in_Ukraine,different_topic,11.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,the EU should intervene right away.
micro_b009,micro_b057,cap_rent_increases,keep_retirement_at_63,different_topic,31.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
micro_b009,micro_b058,cap_rent_increases,make_video_games_olympic,different_topic,13.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,It would be fair to make them into an Olympic event.
micro_b009,micro_b059,cap_rent_increases,cap_rent_increases,same_topic,19.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,A cap on rent increases upon tenant change is therefore not to be supported.
micro_b009,micro_b060,cap_rent_increases,allow_shops_to_open_on_holidays_and_sundays,different_topic,22.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Opening on Sundays and holidays would therefore help both customers and shops.
micro_b009,micro_b061,cap_rent_increases,higher_dog_poo_fines,different_topic,28.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
micro_b009,micro_b062,cap_rent_increases,keep_retirement_at_63,different_topic,18.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,I am not of the opinion that the retirement age should be set at 63 years.
micro_b009,micro_b064,cap_rent_increases,TXL_airport_remain_operational_after_BER_opening,different_topic,23.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"After the new BER Airport has been commissioned, Tegel should definitely be closed."
micro_b009,micro_k001,cap_rent_increases,public_broadcasting_fees_on_demand,different_topic,18.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Not everyone should be obliged to pay the TV & radio licence.
micro_b009,micro_k002,cap_rent_increases,charge_tuition_fees,different_topic,21.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Actually it would be justified if all German universities charged tuition fees.
micro_b009,micro_k003,cap_rent_increases,increase_weight_of_BA_thesis_in_final_grade,different_topic,16.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Current regulations for the calculation of the total grade should therefore be maintained.
micro_b009,micro_k004,cap_rent_increases,allow_shops_to_open_on_holidays_and_sundays,different_topic,26.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
micro_b009,micro_k004,cap_rent_increases,allow_shops_to_open_on_holidays_and_sundays,different_topic,47.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
micro_b009,micro_k006,cap_rent_increases,introduce_capital_punishment,different_topic,7.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,We don't need it.
micro_b009,micro_k007,cap_rent_increases,allow_shops_to_open_on_holidays_and_sundays,different_topic,29.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
micro_b009,micro_k008,cap_rent_increases,higher_dog_poo_fines,different_topic,27.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
micro_b009,micro_k009,cap_rent_increases,introduce_capital_punishment,different_topic,15.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Germany should by no means introduce capital punishment.
micro_b009,micro_k010,cap_rent_increases,public_broadcasting_fees_on_demand,different_topic,31.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
micro_b009,micro_k011,cap_rent_increases,cap_rent_increases,same_topic,20.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"If there must be rent increases, there should also be a cap to avoid nasty surprises."
micro_b009,micro_k012,cap_rent_increases,charge_tuition_fees,different_topic,18.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,German universities should on no account charge tuition fees.
micro_b009,micro_k013,cap_rent_increases,allow_shops_to_open_on_holidays_and_sundays,different_topic,21.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Hence it is good when shops are not open on Sundays and public holidays.
micro_b009,micro_k014,cap_rent_increases,stricter_regulation_of_intelligence_services,different_topic,20.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"Intelligence services should be more closely regulated by parliament,"
micro_b009,micro_k015,cap_rent_increases,TXL_airport_remain_operational_after_BER_opening,different_topic,13.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"BER should be re-conceptualized from scratch,"
micro_b009,micro_k016,cap_rent_increases,EU_influence_on_political_events_in_Ukraine,different_topic,14.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,the EU should not intervene in local politics.
micro_b009,micro_k017,cap_rent_increases,keep_retirement_at_63,different_topic,19.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"The implementation of retirement at 63 is no longer socially sustainable,"
micro_b009,micro_k018,cap_rent_increases,allow_shops_to_open_on_holidays_and_sundays,different_topic,26.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
micro_b009,micro_k019,cap_rent_increases,public_broadcasting_fees_on_demand,different_topic,6.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,everyone should chip in.
micro_b009,micro_k020,cap_rent_increases,introduce_capital_punishment,different_topic,15.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The state ought to prevent murder - not avenge it.
micro_b009,micro_k021,cap_rent_increases,cap_rent_increases,same_topic,22.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
micro_b009,micro_k022,cap_rent_increases,allow_shops_to_open_on_holidays_and_sundays,different_topic,16.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,It is quite clear that Sunday should remain a day of rest.
micro_b009,micro_k023,cap_rent_increases,increase_weight_of_BA_thesis_in_final_grade,different_topic,31.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
micro_b009,micro_k024,cap_rent_increases,higher_dog_poo_fines,different_topic,26.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"Dog owners should pay higher fines for dog dirt left on pavements,"
micro_b009,micro_k025,cap_rent_increases,introduce_capital_punishment,different_topic,16.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"Still, the state needs the death penalty as a deterrent to horrific crimes."
micro_b009,micro_k027,cap_rent_increases,public_broadcasting_fees_on_demand,different_topic,27.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
micro_b009,micro_k029,cap_rent_increases,over_the_counter_morning_after_pill,different_topic,22.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
micro_b009,micro_k031,cap_rent_increases,higher_dog_poo_fines,different_topic,10.0,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Increasing penalties is therefore the right way.
micro_b010,micro_b011,health_insurance_cover_complementary_medicine,higher_dog_poo_fines,different_topic,23.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",For dog dirt left on the pavement dog owners should by all means pay a bit more.
micro_b010,micro_b012,health_insurance_cover_complementary_medicine,school_uniforms,different_topic,46.0,"Alternative treatments should be subsidized in the same way as conventional treatments,","A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power."
micro_b010,micro_b013,health_insurance_cover_complementary_medicine,health_insurance_cover_complementary_medicine,same_topic,18.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",Health insurance companies should naturally cover alternative medical treatments.
micro_b010,micro_b014,health_insurance_cover_complementary_medicine,public_broadcasting_fees_on_demand,different_topic,44.0,"Alternative treatments should be subsidized in the same way as conventional treatments,","Actually only those people should pay a TV & radio licence fee who really watch ARD, ZDF, Arte etc."
micro_b010,micro_b015,health_insurance_cover_complementary_medicine,allow_shops_to_open_on_holidays_and_sundays,different_topic,21.0,"Alternative treatments should be subsidized in the same way as conventional treatments,","Well, I as an employee find it very practical to be able to shop at least on weekends."
micro_b010,micro_b016,health_insurance_cover_complementary_medicine,increase_weight_of_BA_thesis_in_final_grade,different_topic,16.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",It would therefore be wise to adjust the required effort for final theses accordingly.
micro_b010,micro_b017,health_insurance_cover_complementary_medicine,cap_rent_increases,different_topic,14.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",Rent prices should be limited by a cap when there's a change of tenant.
micro_b010,micro_b018,health_insurance_cover_complementary_medicine,health_insurance_cover_complementary_medicine,same_topic,23.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",Therefore no unproven and unrecognized treatments by naturopaths should be reimbursed by the insurance companies.
micro_b010,micro_b019,health_insurance_cover_complementary_medicine,buy_tax_evader_data_from_dubious_sources,different_topic,18.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",Tax data that are not made available for free should therefore not be acquired by the state.
micro_b010,micro_b020,health_insurance_cover_complementary_medicine,make_video_games_olympic,different_topic,18.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",computer games should also not be recognized as Olympic events.
micro_b010,micro_b021,health_insurance_cover_complementary_medicine,charge_tuition_fees,different_topic,14.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",Tuition fees should not be charged in Germany.
micro_b010,micro_b022,health_insurance_cover_complementary_medicine,keep_retirement_at_63,different_topic,19.0,"Alternative treatments should be subsidized in the same way as conventional treatments,","No, the retirement age should be raised to 65 again."
micro_b010,micro_b023,health_insurance_cover_complementary_medicine,introduce_capital_punishment,different_topic,18.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",That's why Germany should not introduce capital punishment!
micro_b010,micro_b024,health_insurance_cover_complementary_medicine,cap_rent_increases,different_topic,22.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",A stop must be put to exorbitant rents by imposing a limit on rent increases when changing residences.
micro_b010,micro_b025,health_insurance_cover_complementary_medicine,health_insurance_cover_complementary_medicine,same_topic,20.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",A reduction in the amount of chemically produced medication per person is most certainly desirable.
micro_b010,micro_b026,health_insurance_cover_complementary_medicine,health_insurance_cover_complementary_medicine,same_topic,27.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",The statutory health insurance companies should also cover treatments with non-medical and alternative practitioners.
micro_b010,micro_b027,health_insurance_cover_complementary_medicine,introduce_capital_punishment,different_topic,10.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",The death penalty should be abandoned everywhere.
micro_b010,micro_b028,health_insurance_cover_complementary_medicine,charge_tuition_fees,different_topic,22.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",The universities in Germany should not under any circumstances charge tuition fees.
micro_b010,micro_b029,health_insurance_cover_complementary_medicine,public_broadcasting_fees_on_demand,different_topic,27.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",The TV/radio licence fee can only be required of all citizens/households equally.
micro_b010,micro_b030,health_insurance_cover_complementary_medicine,school_uniforms,different_topic,13.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",School uniforms should not be worn in our schools.
micro_b010,micro_b031,health_insurance_cover_complementary_medicine,introduce_capital_punishment,different_topic,18.0,"Alternative treatments should be subsidized in the same way as conventional treatments,","One should not re-introduce capital punishment in Germany,"
micro_b010,micro_b032,health_insurance_cover_complementary_medicine,higher_dog_poo_fines,different_topic,17.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",There should be a higher fine for dog dirt on the pavement.
micro_b010,micro_b033,health_insurance_cover_complementary_medicine,partial_housing_development_at_Tempelhofer_Feld,different_topic,26.0,"Alternative treatments should be subsidized in the same way as conventional treatments,","I find the peripheral housing development at Tempelhofer Feld right for urban planning reasons,"
micro_b010,micro_b034,health_insurance_cover_complementary_medicine,charge_tuition_fees,different_topic,13.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",Tuition fees should not generally be charged by universities.
micro_b010,micro_b035,health_insurance_cover_complementary_medicine,health_insurance_cover_complementary_medicine,same_topic,30.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",The health insurance companies ought to be enabled to recognize a doctor's decision for natural treatment and also to cover it.
micro_b010,micro_b036,health_insurance_cover_complementary_medicine,make_video_games_olympic,different_topic,17.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",Video games ought to be included in the ranks of Olympic events.
micro_b010,micro_b036,health_insurance_cover_complementary_medicine,make_video_games_olympic,different_topic,20.0,"Alternative treatments should be subsidized in the same way as conventional treatments,","including planning abilities, reaction time, and reasoning to name but a few."
micro_b010,micro_b037,health_insurance_cover_complementary_medicine,over_the_counter_morning_after_pill,different_topic,16.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",The morning-after pill ought to be available over-the-counter in pharmacies.
micro_b010,micro_b038,health_insurance_cover_complementary_medicine,school_uniforms,different_topic,14.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",School uniforms should be introduced in our schools again.
micro_b010,micro_b039,health_insurance_cover_complementary_medicine,EU_influence_on_political_events_in_Ukraine,different_topic,21.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",The EU should exert influence on the political events in Ukraine.
micro_b010,micro_b040,health_insurance_cover_complementary_medicine,higher_dog_poo_fines,different_topic,21.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",There should be much higher fines for dog dirt left on pavements.
micro_b010,micro_b041,health_insurance_cover_complementary_medicine,stricter_regulation_of_intelligence_services,different_topic,22.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",Secret services must be more tightly regulated in order to prevent excessive surveillance.
micro_b010,micro_b042,health_insurance_cover_complementary_medicine,over_the_counter_morning_after_pill,different_topic,12.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",dispensing it without medical advice would be inappropriate.
micro_b010,micro_b042,health_insurance_cover_complementary_medicine,over_the_counter_morning_after_pill,different_topic,33.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.
micro_b010,micro_b044,health_insurance_cover_complementary_medicine,TXL_airport_remain_operational_after_BER_opening,different_topic,30.0,"Alternative treatments should be subsidized in the same way as conventional treatments,",As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.
