file_id,topic_id,adu_id,is_major_claim,stance,text,amr_penman
micro_b019,buy_tax_evader_data_from_dubious_sources,a4,False,con,so that this ideal appears unworthy of support in many ways.,"# ::snt so that this ideal appears unworthy of support in many ways.
(c / cause-01
      :ARG1 (a / appear-02
            :ARG1 (d / deserve-01
                  :polarity -
                  :ARG0 (ii / ideal
                        :mod (t / this))
                  :ARG1 (s / support-01
                        :ARG1 ii)
                  :manner (w / way
                        :quant (m / many)))))"
micro_b019,buy_tax_evader_data_from_dubious_sources,a5,False,con,"Besides, the trading of information is obviously driven by greed of gain.","# ::snt Besides, the trading of information is obviously driven by greed of gain.
(d / drive-02
      :ARG0 (g / greed
            :mod (g2 / gain-02))
      :ARG1 (t / trade-01
            :ARG1 (ii / information))
      :ARG1-of (o / obvious-01)
      :mod (b / besides))"
micro_b020,make_video_games_olympic,a1,False,con,Olympic events are rooted in old traditions.,"# ::snt Olympic events are rooted in old traditions.
(r / root-02
      :ARG1 (e / event
            :mod (o / Olympic))
      :ARG2 (t / tradition
            :mod (o2 / old)))"
micro_b020,make_video_games_olympic,a2,False,con,"On the other hand, the events have a culturally determined character.","# ::snt On the other hand, the events have a culturally determined character.
(c / contrast-01
      :ARG2 (h / have-03
            :ARG0 (e / event)
            :ARG1 (c2 / character
                  :ARG1-of (d / determine-01
                        :manner (c3 / cultural)))))"
micro_b020,make_video_games_olympic,a3,False,con,Our society is strongly digitized and influenced by computers.,"# ::snt Our society is strongly digitized and influenced by computers.
(a / and
      :op1 (d / digitize-01
            :ARG0 (c / computer)
            :ARG1 (s / society
                  :poss (w / we))
            :ARG1-of (s2 / strong-02))
      :op2 (ii / influence-01
            :ARG0 c
            :ARG1 s))"
micro_b020,make_video_games_olympic,a4,False,con,Yet sports are usually associated with physical training.,"# ::snt Yet sports are usually associated with physical training.
(h / have-concession-91
      :ARG1 (a / associate-01
            :ARG1 (s / sport)
            :ARG2 (t / train-01
                  :manner (p / physical))
            :mod (u / usual)))"
micro_b020,make_video_games_olympic,a5,False,con,"Since however skat, chess etc. are not accepted as Olympic events,","# ::snt Since however skat, chess etc. are not accepted as Olympic events,
(c / cause-01
      :ARG0 (a / accept-01
            :polarity -
            :ARG1 (a2 / and
                  :op1 (g / game
                        :name (n / name
                              :op1 ""skat""))
                  :op2 (g2 / game
                        :name (n2 / name
                              :op1 "" chess""))
                  :op3 (e / et-cetera))
            :ARG3 (e2 / event
                  :mod (g3 / game
                        :name (n3 / name
                              :op1 ""Olympic""
                              :op2 ""Games"")))))"
micro_b021,charge_tuition_fees,a2,False,con,Studying and taking higher degrees must remain a basic right for everyone.,"# ::snt Studying and taking higher degrees must remain a basic right for everyone.
(o / obligate-01
      :ARG2 (r / remain-01
            :ARG1 (a / and
                  :op1 (s / study-01
                        :ARG0 (e / everyone))
                  :op2 (t / take-01
                        :ARG0 e
                        :ARG1 (d / degree
                              :ARG1-of (h / have-degree-91
                                    :ARG2 (h2 / high-02
                                          :ARG1 d)
                                    :ARG3 (m / more)))))
            :ARG3 (r2 / right-05
                  :ARG1 e
                  :mod (b / basic))))"
micro_b021,charge_tuition_fees,a3,False,con,Fees result in longer durations of studies.,"# ::snt Fees result in longer durations of studies.
(r / result-01
      :ARG1 (f / fee)
      :ARG2 (h / have-degree-91
            :ARG1 (s / study-01)
            :ARG2 (l / long-03
                  :ARG1 s)
            :ARG3 (m / more)))"
micro_b021,charge_tuition_fees,a4,False,con,That's costly!,"# ::snt That's costly!
(c / costly
      :domain (t / that))"
micro_b022,keep_retirement_at_63,a2,False,con,"People are getting older on average,","# ::snt People are getting older on average,
(g / get-03
      :ARG1 (p / person)
      :ARG2 (o / old
            :ARG2-of (h / have-degree-91
                  :ARG1 p
                  :ARG3 (m / more)))
      :ARG1-of (a / average-04))"
micro_b022,keep_retirement_at_63,a3,False,con,but they are not sicker and not duller because of it.,"# ::snt but they are not sicker and not duller because of it.
(c / contrast-01
      :ARG2 (c2 / cause-01
            :ARG0 (ii / it)
            :ARG1 (a / and
                  :op1 (s / sick-05
                        :polarity -
                        :ARG1 (t / they)
                        :ARG2-of (h / have-degree-91
                              :ARG1 t
                              :ARG3 (m / more)))
                  :op2 (d / dull-01
                        :polarity -
                        :ARG1 t
                        :ARG2-of (h2 / have-degree-91
                              :ARG1 t
                              :ARG3 (m2 / more))))))"
micro_b022,keep_retirement_at_63,a4,False,con,Without them we'd forgo a great deal of collected experience.,"# ::snt Without them we'd forgo a great deal of collected experience.
(f / forgo-01
      :ARG0 (w / we)
      :ARG1 (d / deal
            :ARG1-of (c / collect-01
                  :ARG0 w)
            :quant-of (e / experience-01
                  :ARG0 w))
      :condition (t / they
            :polarity -))"
micro_b022,keep_retirement_at_63,a5,False,con,And we'd have to offer more leisure activities for seniors.,"# ::snt And we'd have to offer more leisure activities for seniors.
(a / and
      :op2 (o / obligate-01
            :ARG1 (w / we)
            :ARG2 (o2 / offer-01
                  :ARG0 w
                  :ARG1 (a2 / activity-06
                        :ARG1 (l / leisure)
                        :beneficiary (s / senior)
                        :ARG1-of (h / have-quant-91
                              :ARG3 (m / more))))))"
micro_b023,introduce_capital_punishment,a1,False,con,No human being or human committee should again be given the permission to rule over 'life or death'.,"# ::snt No human being or human committee should again be given the permission to rule over 'life or death'.
(r / recommend-01
      :ARG1 (g / give-01
            :polarity -
            :ARG1 (p / permit-01
                  :ARG1 (r2 / rule-over-03
                        :ARG0 (o / or
                              :op1 (b / being
                                    :mod (h / human))
                              :op2 (c / committee
                                    :mod h))
                        :ARG1 (o2 / or
                              :op1 (l / live-01)
                              :op2 (d / die-01)))
                  :ARG2 o)
            :ARG2 o
            :mod (a / again)))"
micro_b023,introduce_capital_punishment,a2,False,con,Courts are also subject to human error.,"# ::snt Courts are also subject to human error.
(s / subject-02
      :ARG1 (c / court)
      :ARG2 (e / err-01
            :ARG0 (h / human))
      :mod (a / also))"
micro_b023,introduce_capital_punishment,a4,False,con,"Every human, even those who have committed a despicable crime, can bring themselves to regret and change their opinion.","# ::snt Every human, even those who have committed a despicable crime, can bring themselves to regret and change their opinion.
(p / possible-01
      :ARG1 (a / and
            :op1 (r / regret-01
                  :ARG0 (h / human
                        :mod (e / every)
                        :ARG2-of (ii / include-91
                              :ARG1 (p2 / person
                                    :ARG0-of (c / commit-02
                                          :ARG1 (c2 / crime-02
                                                :mod (d / despicable)))
                                    :mod (e2 / even))))
                  :ARG1 h)
            :op2 (c3 / change-01
                  :ARG0 h
                  :ARG1 (t / thing
                        :ARG1-of (o / opine-01
                              :ARG0 h)))))"
micro_b023,introduce_capital_punishment,a5,False,con,A door must remain open for making amends.,"# ::snt A door must remain open for making amends.
(o / obligate-01
      :ARG2 (r / remain-01
            :ARG1 (d / door)
            :ARG3 (o2 / open-09
                  :ARG1 d
                  :purpose (m / make-18
                        :ARG1 (a / amends-01)))))"
micro_b024,cap_rent_increases,a2,False,pro,For affordable living space is scarce.,"# ::snt For affordable living space is scarce.
(s / scarce
      :purpose (s2 / space
            :location-of (l / live-01)
            :ARG1-of (a / afford-01
                  :ARG1-of (p / possible-01))))"
micro_b024,cap_rent_increases,a3,False,pro,"Besides, a higher degree of luxury (expensive flats) is not necessary for the majority of the people, but rather a flat at all.","# ::snt Besides, a higher degree of luxury (expensive flats) is not necessary for the majority of the people, but rather a flat at all.
(c / contrast-01
      :ARG1 (n / need-01
            :polarity -
            :ARG0 (p / person
                  :quant (m / majority))
            :ARG1 (d / degree
                  :mod (l / luxury)
                  :ARG1-of (m2 / mean-01
                        :ARG2 (f / flat
                              :ARG1-of (c2 / cheap-02)))
                  :ARG1-of (h / have-degree-91
                        :ARG2 (h2 / high-02
                              :ARG1 d)
                        :ARG3 (m3 / more))))
      :ARG2 (n2 / need-01
            :ARG0 p
            :ARG1 (f2 / flat
                  :mod (a / at-all)))
      :mod (b / besides))"
micro_b024,cap_rent_increases,a4,False,pro,"Plus everyone has to move approx. 3-10 times in his or her life,","# ::snt Plus everyone has to move approx. 3-10 times in his or her life,
(a / and
      :op2 (o / obligate-01
            :ARG1 (e / everyone)
            :ARG2 (m / move-01
                  :ARG0 e
                  :frequency (a2 / approximately
                        :op1 (b / between
                              :op1 3
                              :op2 10))
                  :time (l / life
                        :poss (o2 / or
                              :op1 (h / he)
                              :op2 (s / she))))))"
micro_b024,cap_rent_increases,a5,False,pro,because the size of the desired accommodation changes over the course of a lifetime.,"# ::snt because the size of the desired accommodation changes over the course of a lifetime.
(c / cause-01
      :ARG0 (c2 / change-01
            :ARG1 (s / size
                  :poss (a / accommodation
                        :ARG1-of (d / desire-01)))
            :duration (l / lifetime)))"
micro_b025,health_insurance_cover_complementary_medicine,a1,False,pro,"From time immemorial humans have had complementary medicine,","# ::snt From time immemorial humans have had complementary medicine,
(h / have-03
      :ARG0 (h2 / human)
      :ARG1 (m / medicine
            :ARG2-of (c / complement-01))
      :time (f / from
            :op1 (t / time)))"
micro_b025,health_insurance_cover_complementary_medicine,a2,False,pro,and it has not generally been ineffective.,"# ::snt and it has not generally been ineffective.
(a / and
      :op2 (e / effective-04
            :polarity -
            :ARG0 (ii / it)
            :ARG1-of (g / general-02)))"
micro_b025,health_insurance_cover_complementary_medicine,a4,False,pro,"This will do little damage to the pharmaceutical industry,","# ::snt This will do little damage to the pharmaceutical industry,
(d / damage-01
      :ARG0 (t / this)
      :ARG1 (ii / industry
            :mod (p / pharmaceutical))
      :degree (l / little))"
micro_b025,health_insurance_cover_complementary_medicine,a5,False,pro,and conventional medicine will also hardly suffer.,"# ::snt and conventional medicine will also hardly suffer.
(a / and
      :op2 (s / suffer-01
            :ARG0 (m / medicine
                  :mod (c / conventional))
            :mod (a2 / also)
            :degree (h / hardly)))"
micro_b025,health_insurance_cover_complementary_medicine,a6,False,pro,The patient could learn to be more aware of his or her body and to treat it more healthily.,"# ::snt The patient could learn to be more aware of his or her body and to treat it more healthily.
(p / possible-01
      :ARG1 (l / learn-01
            :ARG0 (p2 / person
                  :ARG0-of (h / have-rel-role-91
                        :ARG2 (p3 / patient)))
            :ARG1 (a / and
                  :op1 (r / realize-01
                        :ARG0 p2
                        :ARG1 (b / body
                              :poss p2)
                        :ARG2-of (h2 / have-degree-91
                              :ARG1 p2
                              :ARG3 (m / more)))
                  :op2 (t / treat-03
                        :ARG0 p2
                        :ARG1 b
                        :manner (h3 / healthy
                              :ARG2-of (h4 / have-degree-91
                                    :ARG1 t
                                    :ARG3 (m2 / more)))))))"
micro_b026,health_insurance_cover_complementary_medicine,a2,False,pro,Their treatment methods and successes are not amply researched or proven.,"# ::snt Their treatment methods and successes are not amply researched or proven.
(o / or
      :op1 (r / research-01
            :polarity -
            :ARG1 (a / and
                  :op1 (m / method
                        :instrument-of (t / treat-03
                              :ARG1 (t2 / they)))
                  :op2 (s / succeed-01
                        :ARG0 t2)))
      :op2 (p / prove-01
            :polarity -
            :ARG1 a)
      :manner (a2 / ample))"
micro_b026,health_insurance_cover_complementary_medicine,a3,False,pro,"Yet many patients subjectively experience relief or are cured of their complaints,","# ::snt Yet many patients subjectively experience relief or are cured of their complaints,
(o / or
      :op1 (e / experience-01
            :ARG0 (p / patient
                  :quant (m / many))
            :ARG1 (r / relieve-01
                  :ARG1 p)
            :manner (s / subjective))
      :op2 (c / cure-01
            :ARG1 p
            :ARG2 (c2 / complain-01
                  :ARG0 p))
      :ARG1-of (h / have-concession-91))"
micro_b026,health_insurance_cover_complementary_medicine,a4,False,pro,which ultimately also saves costs for conventional treatments and medication.,"# ::snt which ultimately also saves costs for conventional treatments and medication.
(s / save-01
      :ARG0 (ii / it)
      :ARG1 (m / monetary-quantity
            :ARG2-of (c / cost-01
                  :ARG1 (a / and
                        :op1 (t / treat-03
                              :mod (c2 / conventional))
                        :op2 (m2 / medication))))
      :mod (u / ultimate)
      :mod (a2 / also))"
micro_b026,health_insurance_cover_complementary_medicine,a5,False,pro,"Also conventional medicine is in many cases not successful,","# ::snt Also conventional medicine is in many cases not successful,
(s / succeed-01
      :polarity -
      :ARG1 (m / medicine
            :mod (c / conventional))
      :mod (c2 / case-04
            :quant (m2 / many))
      :mod (a / also))"
micro_b026,health_insurance_cover_complementary_medicine,a6,False,pro,"and, moreover, entails significant risks and side effects.","# ::snt and, moreover, entails significant risks and side effects.
(a / and
      :op2 (e / entail-01
            :ARG1 (a2 / and
                  :op1 (r / risk-01
                        :ARG1-of (s / significant-02))
                  :op2 (e2 / effect-03
                        :mod (s2 / side)))
            :mod (m / moreover)))"
micro_b027,introduce_capital_punishment,a2,False,con,From a Christian and humanistic perspective it is not allowed to kill someone.,"# ::snt From a Christian and humanistic perspective it is not allowed to kill someone.
(a / allow-01
      :polarity -
      :ARG1 (k / kill-01
            :ARG1 (s / someone))
      :manner (p / perspective
            :mod (r / religious-group
                  :name (n / name
                        :op1 ""Christian""))
            :mod (h / humanistic)))"
micro_b027,introduce_capital_punishment,a3,False,con,Proponents of the death penalty count on its deterring effect as well as the ultimate elimination of any potential threat.,"# ::snt Proponents of the death penalty count on its deterring effect as well as the ultimate elimination of any potential threat.
(c / count-03
      :ARG0 (p / proponent
            :mod (p2 / penalize-01
                  :manner (d / die-01)))
      :ARG1 (a / and
            :op1 (a2 / affect-01
                  :ARG0 p2
                  :ARG2 (d2 / deter-01))
            :op2 (e / eliminate-01
                  :ARG0 p
                  :ARG1 (t / threat
                        :mod (p3 / potential)
                        :mod (a3 / any))
                  :mod (u / ultimate))))"
micro_b027,introduce_capital_punishment,a4,False,con,However also the threat of the death penalty in the respective countries apparently cannot prevent murder and violent crime.,"# ::snt However also the threat of the death penalty in the respective countries apparently cannot prevent murder and violent crime.
(c / contrast-01
      :ARG2 (p / possible-01
            :polarity -
            :ARG1 (p2 / prevent-01
                  :ARG0 (t / threaten-01
                        :ARG1 (p3 / penalize-01
                              :manner (d / die-01))
                        :location (c2 / country
                              :mod (r / respective)))
                  :ARG1 (a / and
                        :op1 (m / murder-01)
                        :op2 (c3 / crime-02
                              :manner (v / violent))))
            :mod (a2 / apparent)))"
micro_b027,introduce_capital_punishment,a5,False,con,Moreover it turns out time and again that innocent people are also convicted and executed.,"# ::snt Moreover it turns out time and again that innocent people are also convicted and executed.
(a / and
      :op2 (t / turn-out-11
            :ARG1 (a2 / and
                  :op1 (c / convict-01
                        :ARG1 (p / person
                              :ARG1-of (ii / innocent-01)))
                  :op2 (e / execute-01
                        :ARG1 p)
                  :mod (a3 / also))
            :frequency (t2 / time-and-again)))"
micro_b028,charge_tuition_fees,a2,False,con,This would impede or prevent access to those who are financially weaker.,"# ::snt This would impede or prevent access to those who are financially weaker.
(o / or
      :op1 (ii / impede-01
            :ARG0 (t / this)
            :ARG1 (a / access-01
                  :ARG1 (p / person
                        :mod (t2 / that)
                        :ARG1-of (w / weak-02
                              :ARG2 (f / finance)
                              :ARG2-of (h / have-degree-91
                                    :ARG1 p
                                    :ARG3 (m / more))))))
      :op2 (p2 / prevent-01
            :ARG0 t
            :ARG1 a))"
micro_b028,charge_tuition_fees,a3,False,con,The anticipated objectives of tuition fees can be achieved by other means.,"# ::snt The anticipated objectives of tuition fees can be achieved by other means.
(p / possible-01
      :ARG1 (a / achieve-01
            :ARG1 (o / objective
                  :ARG1-of (a2 / anticipate-01)
                  :poss (f / fee
                        :mod (t / tuition)))
            :manner (m / means
                  :mod (o2 / other))))"
micro_b028,charge_tuition_fees,a4,False,con,There are other instruments to motivate tighter discipline while studying.,"# ::snt There are other instruments to motivate tighter discipline while studying.
(ii / instrument
      :mod (o / other)
      :purpose (m / motivate-01
            :ARG2 (d / discipline
                  :ARG1-of (h / have-degree-91
                        :ARG2 (t / tight-05
                              :ARG1 d)
                        :ARG3 (m2 / more)))
            :time (s / study-01))
      :ARG0-of m)"
micro_b028,charge_tuition_fees,a5,False,con,And funding-wise it ought to be considered how costs incurred by students from other (federal) states can be reimbursed.,"# ::snt And funding-wise it ought to be considered how costs incurred by students from other (federal) states can be reimbursed.
(a / and
      :op2 (r / recommend-01
            :ARG1 (c / consider-02
                  :ARG1 (t / thing
                        :manner-of (p / possible-01
                              :ARG1 (r2 / reimburse-01
                                    :ARG1 (c2 / cost-01
                                          :ARG1-of (ii / incur-01
                                                :ARG0 (p2 / person
                                                      :ARG0-of (s / study-01)
                                                      :source (s2 / state
                                                            :mod (f / federal)
                                                            :mod (o / other)))))
                                    :ARG2 p2)))
                  :topic (f2 / fund-01))))"
micro_b029,public_broadcasting_fees_on_demand,a2,False,con,Critics point out that they are not using what's on offer by public broadcasting.,"# ::snt Critics point out that they are not using what's on offer by public broadcasting.
(p / point-out-02
      :ARG0 (p2 / person
            :ARG0-of (c / criticize-01))
      :ARG1 (u / use-01
            :polarity -
            :ARG0 (t / they)
            :ARG1 (t2 / thing
                  :ARG1-of (o / offer-01
                        :ARG0 (b / broadcast-01
                              :ARG1-of (p3 / public-02))))))"
micro_b029,public_broadcasting_fees_on_demand,a3,False,con,I do doubt that there is anyone who has never at least indirectly watched the programming of the public broadcasters.,"# ::snt I do doubt that there is anyone who has never at least indirectly watched the programming of the public broadcasters.
(d / doubt-01
      :ARG0 (ii / i)
      :ARG1 (a / anyone
            :ARG0-of (w / watch-01
                  :polarity -
                  :ARG1 (p / program-01
                        :ARG0 (p2 / person
                              :ARG0-of (b / broadcast-01)
                              :ARG1-of (p3 / public-02)))
                  :ARG1-of (d2 / direct-02
                        :polarity -
                        :mod (a2 / at-least))
                  :time (e / ever))))"
micro_b029,public_broadcasting_fees_on_demand,a4,False,con,"However, it is impossible to monitor this and collect more customized fees.","# ::snt However, it is impossible to monitor this and collect more customized fees.
(c / contrast-01
      :ARG2 (p / possible-01
            :polarity -
            :ARG1 (a / and
                  :op1 (m / monitor-01
                        :ARG1 (t / this))
                  :op2 (c2 / collect-01
                        :ARG1 (f / fee
                              :ARG1-of (c3 / customize-01)
                              :mod (m2 / more))))))"
micro_b029,public_broadcasting_fees_on_demand,a5,False,con,"Just as with other choices in culture or infrastructure, public broadcasters are also to be financed, regardless of whether individuals make use of their programming or not.","# ::snt Just as with other choices in culture or infrastructure, public broadcasters are also to be financed, regardless of whether individuals make use of their programming or not.
(f / finance-01
      :ARG1 (p / person
            :ARG0-of (b / broadcast-01)
            :ARG1-of (p2 / public-02))
      :mod (a / also)
      :ARG1-of (r / resemble-01
            :ARG2 (c / choose-01
                  :ARG3 (o / or
                        :op1 (c2 / culture)
                        :op2 (ii / infrastructure))
                  :mod (o2 / other))
            :mod (j / just))
      :ARG1-of (r2 / regardless-91
            :ARG2 (o3 / or
                  :op1 (u / use-01
                        :ARG0 (ii2 / individual)
                        :ARG1 (p3 / program-01
                              :ARG0 ii2))
                  :op2 (u2 / use-01
                        :polarity -
                        :ARG0 ii2
                        :ARG1 p3))))"
micro_b030,school_uniforms,a2,False,con,They do offer the benefit that the competition over brand-name clothes and the discrimination of the socially weak are prevented.,"# ::snt They do offer the benefit that the competition over brand-name clothes and the discrimination of the socially weak are prevented.
(o / offer-01
      :ARG0 (t / they)
      :ARG1 (b / benefit-01
            :ARG0 (p / prevent-01
                  :ARG1 (a / and
                        :op1 (c / compete-01
                              :ARG2 (c2 / clothes
                                    :ARG1-of (n / name-01
                                          :ARG2 (b2 / brand))))
                        :op2 (d / discriminate-02
                              :ARG1 (p2 / person
                                    :ARG1-of (w / weak-02
                                          :mod (s / social))))))))"
micro_b030,school_uniforms,a3,False,con,Nevertheless hardly anyone wishes to dress themselves or their children in a standard uniform.,"# ::snt Nevertheless hardly anyone wishes to dress themselves or their children in a standard uniform.
(w / wish-01
      :ARG0 (a / anyone
            :mod (h / hardly))
      :ARG1 (d / dress-01
            :ARG0 a
            :ARG1 (o / or
                  :op1 a
                  :op2 (p / person
                        :ARG0-of (h2 / have-rel-role-91
                              :ARG1 a
                              :ARG2 (c / child))))
            :ARG2 (u / uniform
                  :ARG1-of (s / standard-02)))
      :ARG1-of (h3 / have-concession-91))"
micro_b030,school_uniforms,a4,False,con,Plus such uniforms also stand for ideological conformity and for the suppression of individual self-development.,"# ::snt Plus such uniforms also stand for ideological conformity and for the suppression of individual self-development.
(a / and
      :op2 (s / stand-08
            :ARG0 (u / uniform
                  :mod (s2 / such))
            :ARG1 (a2 / and
                  :op1 (c / conform-01
                        :ARG2 (ii / ideology))
                  :op2 (s3 / suppress-01
                        :ARG1 (d / develop-02
                              :ARG1 (ii2 / individual)
                              :ARG2 ii2)))
            :mod (a3 / also)))"
micro_b031,introduce_capital_punishment,a2,False,con,since no one can claim the right to rule over the life or death of another human being.,"# ::snt since no one can claim the right to rule over the life or death of another human being.
(c / cause-01
      :ARG0 (p / possible-01
            :ARG1 (c2 / claim-01
                  :ARG0 (n / no-one)
                  :ARG1 (r / right-05
                        :ARG1 n
                        :ARG2 (r2 / rule-over-05
                              :ARG0 n
                              :ARG1 (o / or
                                    :op1 (l / live-01
                                          :ARG0 (b / being
                                                :mod (h / human)
                                                :mod (a / another)))
                                    :op2 (d / die-01
                                          :ARG1 b)))))))"
micro_b031,introduce_capital_punishment,a3,False,con,Capital punishment will not deter anyone else from an atrocity.,"# ::snt Capital punishment will not deter anyone else from an atrocity.
(d / deter-01
      :polarity -
      :ARG0 (p / punish-01
            :mod (c / capital))
      :ARG1 (a / anyone
            :mod (e / else))
      :ARG2 (a2 / atrocity))"
micro_b031,introduce_capital_punishment,a4,False,con,Everyone must be given the chance to hone their conscience and possibly make amends for their deed.,"# ::snt Everyone must be given the chance to hone their conscience and possibly make amends for their deed.
(o / obligate-01
      :ARG2 (g / give-01
            :ARG1 (c / chance-02
                  :ARG0 (e / everyone)
                  :ARG1 (a / and
                        :op1 (h / hone-01
                              :ARG0 e
                              :ARG1 (c2 / conscience
                                    :poss e))
                        :op2 (m / make-18
                              :ARG0 e
                              :ARG1 (a2 / amends-01
                                    :ARG0 e
                                    :ARG1 (d / deed
                                          :poss e)
                                    :ARG1-of (p / possible-01)))))
            :ARG2 e))"
micro_b032,higher_dog_poo_fines,a2,False,pro,Dog dirt is disgusting and a hygiene problem.,"# ::snt Dog dirt is disgusting and a hygiene problem.
(a / and
      :op1 (d / disgust-01
            :ARG0 (d2 / dirt
                  :part-of (d3 / dog)))
      :op2 (p / problem
            :topic (h / hygiene)
            :domain d2))"
micro_b032,higher_dog_poo_fines,a3,False,pro,"Also children, adults and other animals aren't allowed to leave droppings on the pavement.","# ::snt Also children, adults and other animals aren't allowed to leave droppings on the pavement.
(a / allow-01
      :polarity -
      :ARG1 (l / leave-12
            :ARG0 (a2 / and
                  :op1 (c / child)
                  :op2 (a3 / adult)
                  :op3 (a4 / animal
                        :mod (o / other)))
            :ARG1 (d / droppings)
            :location (p / pavement))
      :mod (a5 / also))"
micro_b032,higher_dog_poo_fines,a4,False,pro,"If you dispose of the waste then and there yourself, no fine is necessary.","# ::snt If you dispose of the waste then and there yourself, no fine is necessary.
(h / have-condition-91
      :ARG1 (n / need-01
            :polarity -
            :ARG1 (f / fine-01))
      :ARG2 (a / and
            :op1 (d / dispose-01
                  :ARG0 (y / you)
                  :ARG1 (w / waste)
                  :time (t / then))
            :op2 (d2 / dispose-01
                  :ARG0 y
                  :ARG1 w
                  :location (t2 / there))))"
micro_b033,partial_housing_development_at_Tempelhofer_Feld,a2,False,pro,as the area is right in the middle of the city (capital).,"# ::snt as the area is right in the middle of the city (capital).
(c / cause-01
      :ARG0 (b / be-located-at-91
            :ARG1 (a / area)
            :ARG2 (m / middle
                  :part-of (c2 / city
                        :ARG1-of (m2 / mean-01
                              :ARG2 (c3 / capital)))
                  :mod (r / right))))"
micro_b033,partial_housing_development_at_Tempelhofer_Feld,a3,False,pro,The size of the field allows for both housing and generous open space.,"# ::snt The size of the field allows for both housing and generous open space.
(a / allow-01
      :ARG0 (s / size
            :poss (f / field))
      :ARG1 (a2 / and
            :op1 (h / house-01)
            :op2 (s2 / space
                  :ARG2-of (g / generous-01)
                  :ARG1-of (o / open-09))))"
micro_b034,charge_tuition_fees,a2,False,con,"Universities are for all citizens, independent of their finances.","# ::snt Universities are for all citizens, independent of their finances.
(b / benefit-01
      :ARG0 (u / university)
      :ARG1 (c / citizen
            :mod (a / all)
            :ARG0-of (d / depend-01
                  :polarity -
                  :ARG1 (f / finance
                        :poss c))))"
micro_b034,charge_tuition_fees,a3,False,con,"Education and training are fundamental rights which the state, the society must provide.","# ::snt Education and training are fundamental rights which the state, the society must provide.
(r / right-05
      :ARG2 (a / and
            :op1 (e / educate-01)
            :op2 (t / train-01))
      :mod (f / fundamental)
      :ARG1-of (p / provide-01
            :ARG0 (s / state)
            :ARG2-of (o / obligate-01
                  :ARG1 (s2 / society))))"
micro_b034,charge_tuition_fees,a4,False,con,"If a university lacks the funds, sponsors must be found.","# ::snt If a university lacks the funds, sponsors must be found.
(o / obligate-01
      :ARG2 (f / find-01
            :ARG1 (p / person
                  :ARG0-of (s / sponsor-01)))
      :condition (l / lack-01
            :ARG0 (u / university)
            :ARG1 (f2 / fund)))"
micro_b034,charge_tuition_fees,a5,False,con,Unfortunately this can lead to disagreeable dependencies in some cases.,"# ::snt Unfortunately this can lead to disagreeable dependencies in some cases.
(f / fortunate-01
      :polarity -
      :ARG2 (p / possible-01
            :ARG1 (l / lead-03
                  :ARG0 (t / this)
                  :ARG2 (d / depend-01
                        :ARG1-of (d2 / disagree-01
                              :ARG1-of p)))
            :time (c / case-04
                  :mod (s / some))))"
micro_b035,health_insurance_cover_complementary_medicine,a1,False,pro,Complementary medicine includes treatments with proven health benefits in many areas,"# ::snt Complementary medicine includes treatments with proven health benefits in many areas
(ii / include-01
      :ARG1 (t / treat-03
            :ARG0-of (b / benefit-01
                  :ARG1 (h / health)
                  :ARG1-of (p / prove-01)
                  :location (a / area
                        :quant (m / many))))
      :ARG2 (m2 / medicine
            :mod (c / complement)))"
micro_b035,health_insurance_cover_complementary_medicine,a2,False,pro,"which are often less costly than medication from conventional medicine, which are also paid for after all.","# ::snt which are often less costly than medication from conventional medicine, which are also paid for after all.
(h / have-degree-91
      :ARG1 (m / medication
            :source (m2 / medicine
                  :mod (c / conventional))
            :ARG3-of (p / pay-01
                  :mod (a / after-all)
                  :mod (a2 / also)))
      :ARG2 (c2 / costly)
      :ARG3 (l / less)
      :ARG4 m
      :frequency (o / often))"
micro_b035,health_insurance_cover_complementary_medicine,a3,False,pro,Often natural treatments do not put as much of a strain on the patient.,"# ::snt Often natural treatments do not put as much of a strain on the patient.
(s / strain-01
      :polarity -
      :ARG0 (t / treat-03
            :ARG1-of (n / natural-03))
      :ARG1 (p / person
            :ARG0-of (h / have-rel-role-91
                  :ARG2 (p2 / patient)))
      :frequency (o / often)
      :ARG1-of (h2 / have-quant-91
            :ARG2 (m / much)
            :ARG3 (e / equal)))"
micro_b035,health_insurance_cover_complementary_medicine,a4,False,pro,Such therapies can frequently result in an improvement in the condition through the active participation of the patient.,"# ::snt Such therapies can frequently result in an improvement in the condition through the active participation of the patient.
(p / possible-01
      :ARG1 (r / result-01
            :ARG1 (t / therapy
                  :mod (s / such))
            :ARG2 (ii / improve-01
                  :ARG1 (c / condition)
                  :manner (p2 / participate-01
                        :ARG0 (p3 / person
                              :ARG0-of (h / have-rel-role-91
                                    :ARG2 (p4 / patient)))
                        :ARG1-of (a / activity-06
                              :ARG0 p3)))
            :ARG1-of (f / frequent-02)))"
